Timestamp,Image,Resolution,Num_Iterations,avg_CPU_Time_ms,avg_OpenCL_Time_ms,avg_OpenCL_kernel_ms,avg_OpenCL_kernel_write_ms,avg_OpenCL_kernel_read_ms,avg_OpenCL_kernel_operation_ms,Error_MAE,Image_Name,Width,Height,Pixel Count,Speedup,operation_speedup
2024-12-19 10:00:14, images/Tulips_square75.jpg, 75x75,100,0.0906126,0.248853,0.02048,0.002528,0.001728,0.024736,5.35982,Tulips,75,75,5625,0.3641209870887633,3.663187257438551
2024-12-19 10:00:14, images/Tulips_small240.jpg, 240x192,100,0.262815,0.096395,0.01184,0.005696,0.005472,0.023008,1.78253,Tulips,240,192,46080,2.726438093262099,11.422765994436718
2024-12-19 10:00:14, images/Tulips_medium640.jpg, 640x512,100,2.1461,0.692355,0.046272,0.02896,0.030976,0.106208,0.581284,Tulips,640,512,327680,3.099710408677629,20.206575775836097
2024-12-19 10:00:16, images/Tulips_large1024.jpg, 1023x819,100,7.13961,1.36053,0.118304,0.090656,0.081536,0.290496,0.297008,Tulips,1023,819,837837,5.247668188132566,24.57730915399868
