Timestamp,Image,Resolution,Num_Iterations,avg_CPU_Time_ms,avg_OpenCL_Time_ms,avg_OpenCL_kernel_ms,avg_OpenCL_kernel_write_ms,avg_OpenCL_kernel_read_ms,avg_OpenCL_kernel_operation_ms,Error_MAE,Image_Name,Width,Height,Pixel Count,Speedup,operation_speedup
2024-12-19 09:59:35, images/Artemis_square75.jpg, 75x75,10,0.0529879,0.174096,0.007584,0.002912,0.001664,0.01216,2.90347,Artemis,75,75,5625,0.30436023802959283,4.357557565789473
2024-12-19 09:59:35, images/Artemis_small240.jpg, 160x240,10,0.269797,0.207854,0.010592,0.008448,0.007424,0.026464,0.698151,Artemis,160,240,38400,1.298012066161825,10.194868500604596
2024-12-19 09:59:35, images/Artemis_medium640.jpg, 427x640,10,2.22704,0.448553,0.074688,0.038688,0.037728,0.151104,0.183109,Artemis,427,640,273280,4.964942827269019,14.738458280389667
2024-12-19 09:59:35, images/Artemis_large1024.jpg, 683x1023,10,7.83794,1.32339,0.130496,0.073056,0.089024,0.292576,0.088695,Artemis,683,1023,698709,5.92262296072964,26.789415399759378
