Timestamp,Image,Resolution,Num_Iterations,avg_CPU_Time_ms,avg_OpenCL_Time_ms,avg_OpenCL_kernel_ms,avg_OpenCL_kernel_write_ms,avg_OpenCL_kernel_read_ms,avg_OpenCL_kernel_operation_ms,Error_MAE,Image_Name,Width,Height,Pixel Count,Speedup,operation_speedup
2024-12-16 18:35:18, images/Tulips_square75.jpg, 75x75,100,0.126813,0.0980646,0.007968,0.003456,0.00304,0.014464,0.000355556,Tulips,75,75,5625,1.2931577755887447,8.767491703539823
2024-12-16 18:35:19, images/Tulips_small240.jpg, 240x192,100,0.811891,0.280781,0.011616,0.020416,0.0208,0.052832,0.000238715,Tulips,240,192,46080,2.891545368098269,15.367409903089039
2024-12-16 18:35:18, images/Tulips_medium640.jpg, 640x512,100,6.04501,1.43579,0.047104,0.115616,0.108576,0.271296,0.000485229,Tulips,640,512,327680,4.210232694196227,22.28197245812692
2024-12-16 18:35:22, images/Tulips_large1024.jpg, 1023x819,100,13.6933,2.06315,0.101152,0.570624,0.61328,1.28506,0.000433258,Tulips,1023,819,837837,6.63708407047476,10.65576704589669
