Timestamp,Image,Resolution,Num_Iterations,avg_CPU_Time_ms,avg_OpenCL_Time_ms,avg_OpenCL_kernel_ms,avg_OpenCL_kernel_write_ms,avg_OpenCL_kernel_read_ms,avg_OpenCL_kernel_operation_ms,Error_MAE,Image_Name,Width,Height,Pixel Count,Speedup,operation_speedup
2025-01-21 15:09:42, images/Artemis_square75.jpg, 75x75,100,0.48822,0.525075,0.022528,0.012288,0.011712,0.046528,1.38116,Artemis,75,75,5625,0.9298100271389802,10.493036451169187
2025-01-21 15:09:42, images/Artemis_small240.jpg, 160x240,100,3.44673,1.13924,0.539648,0.053888,0.04912,0.642656,0.674349,Artemis,160,240,38400,3.02546434465082,5.363258103868944
2025-01-21 15:09:41, images/Artemis_medium640.jpg, 427x640,100,24.7713,4.08188,0.159744,0.386752,0.345792,0.892288,0.496674,Artemis,427,640,273280,6.068600742794986,27.761552323913357
2025-01-21 15:09:38, images/Artemis_large1024.jpg, 683x1023,100,61.5861,3.37847,0.08704,0.268928,0.341984,0.697952,0.455366,Artemis,683,1023,698709,18.22899122975785,88.23830292054468
